story_id,flower_id,title,story_ko,culture_region,era,source_title,source_url,confidence_level,story_type,reviewed_at,editorial_note,moods,intents,hook,source_kind
story-stock-mattioli-bestseller,stock,삼만 이천 부가 팔린 약초책,"스토크의 속명 마티올라는 시에나 출신 의사 피에트로 안드레아 마티올리에게서 왔어요. 그는 고대 그리스 약물서에 주석을 붙인 책을 1544년에 이탈리아 말로 냈어요. 오백 부만 팔려도 성공이던 시절인데, 이 책은 그가 세상을 떠난 1578년까지 삼만 이천 부가 나갔어요. 판본만 육십 종이 넘어요. 원전이 다룬 식물이 육백 종쯤이었는데 그는 천이백 종까지 늘렸고, 토마토와 해바라기와 라일락을 새로 적어 넣었어요. 1562년 프라하판에는 목판화가 팔백열 점 실렸어요. 황제에게 바친 책은 손으로 채색하고 금은으로 꾸몄고, 그는 프라하 황실 주치의로 불려 갔어요. 정작 그가 스토크를 특별히 연구한 적은 없어요. 후대 사람이 그를 기려 이 꽃에 이름을 붙인 거예요.",italy,16c,"I discorsi di M. Pietro Andrea Matthioli (Università di Padova, mostra Illustrazione botanica)",https://mostre.cab.unipd.it/illustrazione-botanica/it/34/i-discorsi-di-m-pietro-andrea-matthioli-nelli-sei-libri-di-pedacio-discoride,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #53. 출처 본문의 사실만 참고해 새로 쓴 문장. 3만 2천 부는 고서 전문 서점 자료로 교차 확인. 속명과 사람 사이에 식물학적 인연이 없다는 점을 본문에 적었다,mythic|funny,just_because,"오백 부만 팔려도 성공이던 시대에, 약초책 한 권이 삼십사 년 동안 삼만 이천 부 팔렸습니다.",museum
story-stock-gillyflower-1663-print,stock,질리플라워는 카네이션이면서 스토크였습니다,"1663년에 만들어진 판화가 하나 있어요. 낙타와 기린과 날아다니는 용이 함께 그려진 그림인데, 꽃 하나에 겹 질리플라워라는 딱지가 붙어 있어요. 그런데 그 꽃은 스토크가 아니라 카네이션이에요. 같은 딱지에 카리오필루스, 카네이션이라는 말이 나란히 적혀 있거든요. 질리플라워는 프랑스말 지로플에서 왔고, 그건 다시 정향을 뜻하는 라틴말에서 왔어요. 그러니까 특정 꽃의 이름이 아니라 정향 냄새가 나는 꽃이라는 뜻이었어요. 실제로 스토크의 향도 정향 냄새로 적혀요. 그래서 이 이름은 카네이션과 스토크와 계란풀을 한꺼번에 가리켰어요. 영국 왕립원예협회가 지금 등재한 스토크의 통용명 목록에도 질리플라워가 그대로 남아 있어요.",england,17c,"A camel surrounded by various named animals, flowers and insects. Engraving by D. Loggan, 1663, after W. Hollar (Wellcome Collection)",https://wellcomecollection.org/works/bfcfnsw3,repeated,history,2026-08-16,"seed-v7: docs/story-research-5.md #54. 출처 판화의 명문을 근거로 새로 쓴 문장. 어원은 셰익스피어 용어사전, 통용명 잔존은 RHS·NC State 로 교차 확인. 옛 문헌의 gillyflower 는 종 확정이 안 된다",funny|mythic,just_because,"1663년 판화에 겹 질리플라워라 적힌 꽃은, 스토크가 아니라 카네이션입니다.",museum
story-stock-saunders-genetics,stock,유전학이라는 말이 태어난 자리,"1906년 왕립원예협회 회의에서 윌리엄 베이트슨이 유전학이라는 낱말을 처음 내놨어요. 그러면서 맨 먼저 공을 돌린 사람이 에디스 레베카 손더스였어요. 케임브리지 뉴넘 칼리지에서 1892년부터 삼십 년 넘게 가르친 식물학자예요. 그가 평생 붙들고 있던 재료가 스토크였어요. 겹꽃이 어떻게 유전되는지 파고들어, 늘 함께 따라다니는 형질 쌍을 찾아내고 커플링이라 이름 붙였어요. 지금 우리가 연관이라 부르는 개념이에요. 1919년에는 영국 유전학회 창립을 발의했고 나중에 회장도 지냈어요. 여든 살에 자전거 사고로 세상을 떠났어요. 부고를 쓴 홀데인은 그를 영국 식물유전학의 어머니로 보아야 한다고 적었어요.",england,1900s-1940s,"When 'Becky' met Bateson: Edith Rebecca Saunders, the mother of British plant genetics (Genetics Unzipped, The Genetics Society)",https://geneticsunzipped.com/blog/2019/10/24/025-when-becky-met-bateson,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #55. 출처 본문의 사실만 참고해 새로 쓴 문장. 케임브리지대 유전학과 공식 연혁으로 재직 기간과 협업 시기를 교차 확인,dramatic|healing,gratitude|just_because,"유전학이라는 낱말을 만든 사람이 맨 먼저 공을 돌린 상대는, 스토크를 붙들고 있던 사람이었습니다.",magazine
story-stock-double-flower-marker,stock,겹꽃은 씨를 남기지 못합니다,"스토크에는 이상한 사정이 있어요. 상품 가치가 있는 건 겹꽃인데, 겹꽃 개체는 수술이 꽃잎으로 변해 씨를 못 맺어요. 그래서 씨는 같은 계통의 홑꽃에서 받아야 해요. 문제는 모종만 봐서는 어느 쪽이 겹꽃이 될지 모른다는 거예요. 그래서 농가는 지금도 잎 모양의 미묘한 차이를 눈으로 살펴 겹꽃이 될 모종을 골라내요. 논문은 이 일을 고된 노동이라고 적었어요. 일본에서 스토크는 절화와 분화로 많이 유통되는 작물이에요. 2018년에 연구진이 겹꽃을 만드는 유전자 돌연변이 두 개를 밝혀냈고, 이어서 모종 단계에서 홑꽃과 겹꽃을 유전자로 가려내는 방법을 내놨어요. 눈으로 어림하던 일이 판정으로 바뀐 거예요.",japan,modern,Establishment of an efficient transformation method of garden stock (Matthiola incana) (Plant Biotechnology),https://pmc.ncbi.nlm.nih.gov/articles/PMC9592952/,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #56. 출처 본문의 사실만 참고해 새로 쓴 문장. 2018년 Plant Science 논문으로 교차 확인. 겹꽃이 불임이라는 말은 개체 이야기이지 품종이 씨로 안 나온다는 뜻이 아니라 본문에서 갈라 적었다,healing|dramatic,just_because,겹꽃 스토크는 씨를 맺지 못합니다. 씨는 언제나 홑꽃 쪽에서 받아야 합니다.,paper
story-delphinium-ajax-double-freight,delphinium,꽃잎이 두 몫의 짐을 졌습니다,"오비디우스의 변신 이야기 열세 번째 권에는 아이아스가 죽는 장면이 나와요. 아킬레우스의 무구를 오디세우스에게 빼앗긴 뒤 스스로 목숨을 끊거든요. 피가 스민 땅에서 자줏빛 꽃이 솟아올라요. 예전에 히아킨토스의 피에서 돋았던 바로 그 꽃이었어요. 오비디우스는 그 꽃잎이 이제 두 몫의 짐을 진다고 적었어요. 아폴론이 소년을 잃고 지른 비탄의 소리와 전사의 이름이 같은 두 글자로 겹쳤거든요. 후대 식물학자들은 글자가 새겨진 이 꽃을 라크스퍼로 보고 아이아스의 델피니움이라는 학명을 붙였어요. 다만 원문에 적힌 꽃은 히아신스이고 붓꽃이라는 설도 있어요. 그러니 델피니움의 신화라기보다, 델피니움이라는 학명을 낳은 신화라고 하는 편이 정확해요.",greece-rome,ancient,"Ovid, Metamorphoses Book 13 (Brookes More trans., Perseus Digital Library)",https://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.02.0028:book=13:card=382,varies,literary,2026-08-16,seed-v7: docs/story-research-5.md #57. 퍼블릭 도메인 번역본을 읽고 새로 쓴 문장. 원문의 꽃은 hyacinth 이고 라크스퍼 비정은 후대 해석이라 본문에서 그 갈림을 밝혔다. Delphinium ajacis 는 현재 Consolida ajacis 다,tragic|mythic,comfort,오비디우스는 이 꽃잎이 두 몫의 짐을 진다고 적었습니다. 신의 비명과 전사의 이름입니다.,book-pd
story-delphinium-chelsea-every-year,delphinium,백 년 넘게 한 번도 빠지지 않았습니다,두 사람이 꽃 전시회에서 만났어요. 제임스 블랙모어와 찰스 랭던은 배스 플라워쇼에 둘 다 베고니아를 출품하고 있었어요. 1901년에 함께 회사를 차렸고 베고니아와 델피니움 육종에 매달렸어요. 회사 기록에 따르면 이들은 1913년 첫 첼시 플라워쇼부터 지금까지 한 회도 빠지지 않았어요. 첼시에서만 받은 금메달이 최소 여든 개라고 해요. 2차 세계대전 때는 베고니아와 델피니움 원종주를 지켜 냈지만 작약밭은 폭격을 정통으로 맞아 사라졌어요. 회사 연혁에는 그 대목이 담담하게 한 줄로 적혀 있어요. 지금도 랭던 집안의 가족 기업이에요.,england,modern,History (Blackmore & Langdon Ltd.),https://www.blackmore-langdon.com/history/,single_source,history,2026-08-16,seed-v7: docs/story-research-5.md #58. 기업 공식 연혁의 서술만 참고해 새로 쓴 문장. 전 회차 참가와 금메달 수는 RHS 기록으로 교차 검증하지 못해 본문에 회사 기록에 따르면이라고 적었다,funny|dramatic,celebration|just_because,"두 사람은 서로의 베고니아를 보다가 만났고, 그 회사는 첼시 플라워쇼에 백 년 넘게 개근했습니다.",other
story-delphinium-larkspur-cattle-loss,delphinium,정원의 파란 꽃이 목장에서는 골칫거리입니다,"미국 서부 목장에서 라크스퍼는 소를 가장 많이 죽이는 식물 가운데 하나예요. 미 농무부 연구기관이 그렇게 적어 두었어요. 문제는 소가 이 풀을 아주 좋아한다는 거예요. 라크스퍼가 무성한 목초지에 소를 들이면 손실이 생길 수밖에 없어요. 자료에 따라 해마다 소 떼의 이 퍼센트에서 오 퍼센트, 무리가 크게 자란 곳에서는 십오 퍼센트까지 죽는다고 해요. 모든 부위에 독이 있고 새로 난 조직과 씨앗의 농도가 가장 높아요. 그래서 권하는 방법이 재미있어요. 꽃 피기 전 어린 시기에는 소가 잘 안 먹으니 그때 일찍 방목하라는 거예요. 화훼점의 델피니움과 같은 속이지만 다른 종이에요.",usa,modern,"Larkspur (Delphinium spp.) (USDA Agricultural Research Service, Poisonous Plant Research)",https://www.ars.usda.gov/pacific-west-area/logan-ut/poisonous-plant-research/docs/larkspur-delphinium-spp/,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #59. 출처 본문의 사실만 참고해 새로 쓴 문장. 손실률이 자료마다 2~15%로 갈려 본문에서 폭을 밝혔다. 야생 라크스퍼와 화훼용 델피니움은 같은 속의 다른 종,dramatic|tragic,just_because,정원의 파란 꽃이 미국 서부에서는 목장주의 파산 사유입니다.,garden
story-delphinium-navajo-dye-refused,delphinium,색을 낼 줄 알면서 내지 않습니다,"미국 나바호, 스스로를 디네라 부르는 사람들의 염료 차트에 라크스퍼가 실려 있어요. 만드는 법도 적혀 있어요. 꽃잎을 미지근한 물에 불려 으깬 뒤 실과 함께 일주일 두면 회녹색이 나오고, 꽃과 잎과 줄기를 명반과 함께 두 시간 끓이면 연한 황록색이 나와요. 파란 꽃인데 파란색이 안 나오는 거예요. 그런데 차트에는 한 줄이 더 붙어 있어요. 이 식물은 나바호에게 신성해서 보라색 꽃잎을 의례에 쓰기 때문에, 많은 나바호가 이것을 염료로 쓰지 않는다고요. 색을 낼 줄 아는데 내지 않는 거예요. 여기 실린 라크스퍼는 화훼점 델피니움과 같은 속의 야생종이에요.",navajo,traditional-modern,"Navajo Dye Chart (Shaped by the Loom, Bard Graduate Center)",https://exhibitions.bgc.bard.edu/shapedbytheloom/interactive/navajo-dye-chart/,single_source,folklore,2026-08-16,seed-v7: docs/story-research-5.md #60. 전시 자료의 서술만 참고해 새로 쓴 문장. 염료 차트 제작자는 Roselyn Washburn(2019). 의례 관련 서술은 차트 원문 그대로만 옮겼다,mythic|healing,gratitude|just_because,파란 꽃인데 파란색이 나오지 않습니다. 그리고 색을 낼 줄 알면서도 내지 않습니다.,museum
story-rose-red-peace-1945,rose-red,"베를린이 무너지던 날, 이름을 얻은 장미","1930년대, 프랑스 리옹 근교의 육종가 프랑시스 메이앙은 새로운 장미 한 그루를 길러 냈어요. 나치 독일이 프랑스를 점령하기 직전, 이 장미의 꺾꽂이 가지는 여러 나라로 흩어져 보내졌다고 전해져요. 정확한 경로는 자료마다 조금씩 달라서, 우편으로 부쳤다는 이야기와 마지막 비행기 편에 실려 나갔다는 이야기가 함께 전해지지만, 전쟁이 나라를 덮치기 전에 이 장미를 살려 둘 곳을 미리 찾아 두었다는 사실만은 같아요. 미국으로 건너간 가지는 새로 이름을 얻었어요. 1945년 4월 29일, 베를린이 함락된 바로 그날 '피스(Peace)'라는 이름이 붙었거든요. 그해 봄 국제연합을 창설하려고 샌프란시스코에 모인 각국 대표들의 자리마다 이 장미 한 송이씩이 놓였고, 카드에는 '이 장미가 사람들의 마음을 영원한 평화 쪽으로 이끌기를 바란다'는 말이 적혀 있었어요.",france,modern,Victory's Flower: The Peace Rose (America in WWII magazine),http://www.americainwwii.com/articles/victorys-flower-the-peace-rose/,varies,history,2026-08-17,"weekly-research(2026-08-17): 이번 세션은 WebFetch 가 조직 정책으로 차단돼(EGRESS_BLOCKED, 프록시 403) 원문을 직접 열람하지 못했다 — WebSearch 스니펫으로 America in WWII·storytellergarden.co.uk·meilland.com(육종사 공식)·위키백과 네 독립 출처를 교차 확인해 채택했다. 프랑스 밖으로 가지가 나간 정확한 경로(우편 vs 마지막 비행기)는 자료마다 갈려 confidence_level=varies 로 표시. docs/weekly-research-2026-08-17.md 참고.",dramatic|healing,celebration,"베를린이 함락된 날, 이 장미에 '피스(Peace)'라는 이름이 붙었습니다.",magazine
story-rose-red-china-four-studs,rose-red,유럽 장미를 다시 피운 중국 장미 네 그루,"18세기 말까지 유럽의 장미는 일 년에 딱 한 철만 피었어요. 그런데 1790년대를 전후해 중국에서 건너온 장미 몇 그루가 그 상식을 깨뜨렸어요. 1791년 영국 레이턴스톤의 길버트 슬레이터가 기른 진홍빛 장미와, 파슨스 핑크라고도 불린 연분홍 장미가 대표적이에요. 이 장미들은 봄에 한 번 피고 마는 게 아니라 가지 마디마다 돌아가며 늦가을까지 꽃을 계속 냈어요. 유럽 육종가들은 이 반복해서 피는 성질에 매혹돼 앞다퉈 교배에 나섰고, 그 결과가 오늘날 정원과 꽃집에서 사철 만나는 장미의 조상이 됐어요. 훗날 사람들은 이 네 그루를 '네 그루의 종모 중국 장미'라 부르며 서양 장미 육종사의 출발점으로 꼽아요.",china,18c,Old Blush China Rose (Monticello — Thomas Jefferson's Encyclopedia),https://www.monticello.org/encyclopedia/old-blush-china-rose,varies,history,2026-08-17,weekly-research(2026-08-17): WebFetch 차단으로 몬티첼로 백과·잭슨앤퍼킨스·Historic Roses Group 세 독립 출처의 WebSearch 스니펫을 교차 확인해 채택. 도입 연도는 자료마다 1791~1793년으로 갈려 confidence_level=varies 로 표시. docs/weekly-research-2026-08-17.md 참고.,dramatic,,유럽 장미는 원래 일 년에 한 철만 피었습니다. 그 상식을 중국에서 건너온 장미 네 그루가 깨뜨렸습니다.,museum
story-chrysanthemum-france-graves,chrysanthemum,무덤으로 간 가을꽃,"한국이나 일본에서는 국화가 존경과 애도를 함께 품는 꽃이지만, 프랑스에서는 뜻이 훨씬 좁아요. 프랑스 사람들은 국화를 거의 무덤에만 놓아요. 매년 만성절(11월 1일)이 되면 가족들이 국화 화분을 들고 성묘를 가는 게 오랜 관습이라, 다른 자리에 국화를 선물하면 불길하게 여겨질 정도예요. 이 관습이 언제 시작됐는지는 자료마다 달라요. 1차 세계대전 뒤인 1919년, 레몽 푸앵카레 대통령이 국민들에게 전사자 묘를 꽃으로 꾸며 달라고 호소하면서 자리 잡았다는 이야기가 흔히 전해지지만, 19세기 중반부터 이미 그런 관습이 있었다는 다른 자료도 있어요. 확실한 건, 가을 서리에도 꿋꿋이 피는 국화가 그맘때 구할 수 있는 몇 안 되는 꽃이었다는 점, 그리고 그 실용적인 이유가 결국 국화를 유럽에서 가장 엄숙한 꽃으로 만들었다는 점이에요.",france,modern,Why chrysanthemums are the French 'flower of the dead' (The Connexion),https://www.connexionfrance.com/news/why-chrysanthemums-are-the-french-flower-of-the-dead/101947,varies,history,2026-08-17,weekly-research(2026-08-17): WebFetch 차단으로 The Connexion 기사를 직접 열람하지 못해 WebSearch 스니펫으로 확인. 1919년 푸앵카레 계기설과 19세기 중반 기원설이 자료마다 갈려(예: loumessugo.com 은 19세기 중반설을 전함) confidence_level=varies 로 표시하고 본문에도 그 갈림을 밝혔다. docs/weekly-research-2026-08-17.md 참고.,tragic|healing,comfort,"프랑스에서 국화를 선물하면, 초대가 아니라 조문으로 읽힙니다.",newspaper
story-carnation-mothers-day-1908,carnation,흰 카네이션 오백 송이로 시작된 날,"1908년 5월 10일, 미국 웨스트버지니아주 그래프턴의 앤드루스 감리교회에서 첫 공식 어머니날 예배가 열렸어요. 애나 자비스라는 여성이 몇 해 전 세상을 떠난 자신의 어머니를 기려 마련한 자리였는데, 어머니가 생전에 가장 좋아하던 흰 카네이션 오백 송이를 예배당에 보냈다고 전해져요. 이 예배가 곧 미국 전역으로 퍼져 나가 1914년에는 나라 공식 기념일이 됐어요. 그런데 정작 자비스는 어머니날이 꽃집과 카드 회사의 대목으로 변해 가는 걸 못마땅해했어요. 1925년에는 카네이션을 팔아 기금을 모으던 한 행사에 뛰어들어 항의하다가 소란죄로 붙잡히기까지 했대요. 자신이 만든 날이 정작 자신이 원하던 뜻과는 다른 방향으로 흘러가는 걸 끝까지 지켜본 사람이었던 셈이에요.",usa,modern,Anna Maria Jarvis (U.S. National Park Service),https://www.nps.gov/people/anna-maria-jarvis.htm,repeated,history,2026-08-17,weekly-research(2026-08-17): WebFetch 차단으로 국립공원관리청(NPS)·스미스소니언매거진·History.com·Mental Floss 네 독립 출처의 WebSearch 스니펫을 교차 확인해 채택. 흰색을 고른 이유(순수함 상징)는 대중적으로 반복되나 자비스 본인의 1차 문헌으로 확인하지 못해 문장에서 단정하지 않았다. docs/weekly-research-2026-08-17.md 참고.,healing|dramatic,gratitude,"이 예배당에 흰 카네이션 오백 송이가 놓이면서, 어머니날이 시작되었습니다.",museum
story-carnation-flower-of-zeus,carnation,제우스의 꽃이라는 이름,"카네이션의 학명 디안투스는 그리스어로 '제우스'를 뜻하는 디오스와 '꽃'을 뜻하는 안토스를 합친 말이에요. 기원전 4세기에서 3세기 무렵 활동한 그리스 학자 테오프라스토스가 이 이름을 처음 썼다고 전해져요. 식물을 체계적으로 관찰하고 기록해 훗날 '식물학의 아버지'라 불린 사람이에요. 다만 오늘날 우리가 쓰는 학명 체계 속 정식 속명 '디안투스'는 그보다 훨씬 뒤인 1753년, 칼 폰 린네가 종의 목록을 정리하며 옛 그리스어를 그대로 가져와 붙인 이름이에요. 그러니 '제우스의 꽃'이라는 이름을 지은 건 테오프라스토스이고, 그 이름을 오늘날의 학명으로 굳힌 건 린네인 셈이에요. 고대 그리스와 로마 사람들은 실제로 이 꽃을 엮어 화관을 만들어 종교 의식과 운동 경기 우승자에게 씌워 줬어요.",greece-rome,4c-bc,"Dianthus, the ""Divine Flower"" (UC ANR — The Real Dirt, Sonoma County Master Gardeners)",https://ucanr.edu/blog/real-dirt/article/dianthus-divine-flower,varies,history,2026-08-17,"weekly-research(2026-08-17): WebFetch 차단으로 UC ANR·etymonline·위키백과 세 독립 출처의 WebSearch 스니펫을 교차 확인. '테오프라스토스가 이름을 지었다'는 대중 서술과 '린네가 1753년 종 목록에서 정식 속명으로 확정했다'는 두 사실이 자료에 따라 뭉뚱그려지는 경우가 많아, 본문에서 둘을 분리해 적었다(confidence_level=varies). docs/weekly-research-2026-08-17.md 참고.",mythic,,"제우스의 꽃이라는 이름을 지은 사람과, 그 이름을 학명으로 굳힌 사람은 서로 다른 시대 사람입니다.",garden
story-carnation-oeillet-plot-1793,carnation,카네이션 두 송이에 숨긴 탈출 계획,"1793년 8월 28일, 파리 콩시에르주리 감옥의 마리 앙투아네트를 한 남자가 찾아왔어요. 경찰 간부 미쇼니와 함께 감방에 들어온 그는 옷깃에 카네이션 두 송이를 꽂고 있었는데, 왕비는 그를 곧바로 알아봤어요. 1792년 자신을 지키려 했던 루즈빌 기사였거든요. 그는 슬쩍 카네이션 두 송이를 바닥에 떨어뜨렸고, 꽃잎 속에는 곱게 만 쪽지가 숨겨져 있었어요. '사람과 돈이 준비돼 있습니다'라는 말이 적혀 있었대요. 왕비는 바늘로 종이에 구멍을 뚫어 답장을 대신했고, 9월 2일 밤으로 탈출 날짜까지 잡혔어요. 하지만 정해진 시각, 문지기를 매수하기로 했던 간수가 마지막 순간 망설이면서 계획은 실패로 끝났어요. 이 사건 뒤로 왕비의 감방은 한 시간마다 수색을 받을 만큼 감시가 훨씬 엄해졌다고 해요.",france,18c,Marie-Antoinette at the Conciergerie (Centre des monuments nationaux),https://www.paris-conciergerie.fr/en/discover/marie-antoinette-at-the-conciergerie,varies,history,2026-08-17,weekly-research(2026-08-17): WebFetch 차단으로 콩시에르주리 공식 페이지를 직접 열람하지 못해 WebSearch 스니펫으로 프랑스어 위키백과·역사 포럼·역사학자 윌 배셔의 논평(사실과 낭만적 각색이 섞여 있다는 지적)을 교차 확인. 꽃에 쪽지를 숨겼다는 세부 묘사는 후대에 극적으로 다듬어졌을 가능성이 있어 confidence_level=varies 로 표시. 실존 인물(마리 앙투아네트·루즈빌)의 기록된 역사적 사건만 다루며 대사·세부는 전해지는 대로임을 밝힌다. docs/weekly-research-2026-08-17.md 참고.,dramatic|tragic,,카네이션 두 송이 속에 탈출 계획이 숨겨져 있었습니다.,museum
story-phalaenopsis-moth-or-butterfly,phalaenopsis,서양은 나방이라 불렀습니다,"1753년 린네는 이 꽃에 에피덴드룸 아마빌레라는 이름을 붙였어요. 아마빌리스는 사랑스럽다는 뜻이에요. 그러다 1825년, 블루메가 자기 책에서 이 무리를 아예 새 속으로 떼어 냈어요. 그가 고른 이름이 팔라이놉시스예요. 그리스말로 나방을 뜻하는 팔라이나와 모습을 뜻하는 옵시스를 붙인 말인데, 열대 밀림의 흰 나방을 닮았다고 해서 그렇게 지었어요. 같은 꽃을 두고 동아시아는 나비를 떠올렸어요. 호접란의 호접이 나비거든요. 한쪽은 밤에 나는 것을 보았고, 한쪽은 낮에 나는 것을 보았어요.",indonesia-europe,18c-19c,Phalaenopsis The Genus — Beginner's Handbook XXIII (American Orchid Society),https://www.aos.org/orchid-care/orchid-care-and-culture-sheets/phalaenopsis-culture-sheet/phalaenopsis-the-genus,repeated,history,2026-08-17,"seed-v8: docs/story-research-batch2.md #1. 린네의 1753년 에피덴드룸 아마빌레 명명, 블루메의 1825년 속 신설, 어원 팔라이나+옵시스를 출처 본문에서 확인. 블루메가 쌍안경으로 나비 떼로 착각했다는 널리 퍼진 일화는 1차 자료를 찾지 못해 본문에서 뺐다",mythic|funny,,"서양은 이 꽃에서 나방을 보았고, 동아시아는 나비를 보았습니다.",other
story-phalaenopsis-seed-without-lunch,phalaenopsis,도시락 없이 태어나는 씨앗,"난초는 열매 하나에 먼지 같은 씨앗을 어마어마하게 많이 담아요. 그런데 그 씨앗에는 배젖이 없어요. 다른 씨앗들이 챙겨 나오는 도시락이 아예 없는 거예요. 그래서 난초 씨앗은 땅에 떨어진 뒤 알맞은 균근 곰팡이를 만나야만 싹을 틔울 수 있어요. 그 곰팡이가 무기물과 탄소를 대 주거든요. 만남이 어긋나면 그냥 사라져요. 야생에서 실제로 싹이 터서 자리를 잡는 비율은 1퍼센트가 되지 않아요. 화분에 담겨 우리 손에 오는 이 꽃은, 그 만남을 사람이 대신 만들어 준 결과예요.",global,modern,A novel method to produce massive seedlings via symbiotic seed germination in orchids (Frontiers in Plant Science),https://pmc.ncbi.nlm.nih.gov/articles/PMC10034380/,repeated,history,2026-08-17,seed-v8: docs/story-research-batch2.md #2. 배젖 없음·균근 곰팡이 의존·야생 정착률 1% 미만을 논문 서론에서 확인. Yang·Li·Gao 2023 Frontiers in Plant Science 14:1114105,healing|mythic,comfort|just_because,이 꽃의 씨앗에는 도시락이 없습니다. 그래서 혼자서는 싹도 틔우지 못해요.,paper
story-phalaenopsis-eleven-year-wait,phalaenopsis,씨를 뿌리고 열한 해를 기다렸습니다,"1875년에 누군가 호접란 씨앗을 뿌렸어요. 그 씨앗에서 나온 모종이 처음 꽃을 피운 건 1886년이에요. 열한 해가 걸린 거예요. 난초가 오랫동안 부자의 꽃이었던 데는 이런 사정이 있었어요. 2000년 무렵 미국에서 도매로 팔린 난초는 한 해 1억 달러어치였고, 그중 4분의 3이 넘게 호접란이었어요. 다른 화훼 작물은 대부분 판매가 줄던 시기인데 난초만 늘고 있었고요. 열한 해를 기다려야 볼 수 있던 꽃이, 지금은 마트 계산대 옆에 놓여 있어요.",western,19c-20c,Development of Phalaenopsis Orchids for the Mass-Market (Trends in New Crops and New Uses · ASHS Press),https://www.hort.purdue.edu/newcrop/ncnu02/v5-458.html,single_source,history,2026-08-17,"seed-v8: docs/story-research-batch2.md #3. R.J. Griesbach 2002. 1875년 파종·1886년 개화, 2000년 도매 약 1억 달러, 호접란 비중 75% 초과, 난초만 판매 증가를 출처 본문에서 확인. 파종 주체와 장소는 원문에 없어 적지 않았다",healing|dramatic,just_because,씨를 뿌린 사람이 그 꽃을 보기까지 열한 해가 걸렸습니다.,paper
story-phalaenopsis-equestris-genome,phalaenopsis,유전자 지도가 가장 먼저 그려진 난초,"대만은 호접란으로 한 해 1억 3천만 달러어치를 수출해요. 대만 화훼 수출의 70퍼센트가 넘는 몫이에요. 그런데 이 나라가 공을 들인 건 재배만이 아니었어요. 2009년부터 2014년까지 대만 연구진은 자생 호접란 한 종의 유전체를 통째로 읽어 냈어요. 난초과에서는 세계 처음이었고, 유전자가 2만 9,431개 들어 있었어요. 성공대학에 난초연구센터가 생긴 지 스무 해쯤 되던 때예요. 향기에 관여하는 기술은 기업으로 넘어갔고 난초 유전자 특허도 여덟 건을 받았어요. 꽃집에서 흔해진 꽃 뒤에 연구실이 있었던 거예요.",taiwan,2010s,Taiwan's Moth Orchids — Their Past and Future (Taiwan Panorama),https://www.taiwan-panorama.com/en/Articles/Details?Guid=51501450-70cd-4328-8c25-aad9cf7c31ca&CatId=9&postname=Taiwan%E2%80%99s+Moth+Orchids+%E2%80%94Their+Past+and+Future,repeated,history,2026-08-17,"seed-v8: docs/story-research-batch2.md #4. 수출 1억 3천만 달러·화훼 수출의 70% 초과·유전자 2만 9431개·난초과 세계 최초 유전체·특허 8건을 대만 정부 발행 매체(2016-06 · Chang Chiung-fang) 본문에서 확인. 대상 종은 Phalaenopsis equestris 로 2015년 Nature Genetics 게재분이며, 기사 표기가 모호해 본문에서는 자생 한 종으로만 적었다",dramatic|healing,just_because,난초과에서 유전자 지도가 가장 먼저 그려진 것은 호접란이었습니다.,magazine
story-phalaenopsis-korea-auction-halved,phalaenopsis,경매장이 여는 날이 절반으로 줄었습니다,"우리나라에서 난 화분은 오래 축하의 물건이었어요. 승진하면 보내고, 가게를 열면 보냈죠. 2016년 9월 말 청탁금지법이 시행되면서 그 흐름이 눈에 띄게 달라졌어요. 그해 말까지 화훼공판장의 도매 거래 물량은 13퍼센트 줄었고, 월요일과 목요일 두 번 열리던 난 경매는 월요일 한 번으로 줄었어요. 농림축산식품부와 농수산식품유통공사가 전국 꽃집 1,200곳을 조사해 보니 소매 거래액은 전년 같은 기간보다 28퍼센트쯤 빠져 있었고요. 법 조문 한 줄이 경매장 문 여는 날을 바꾼 거예요.",korea,2010s,청탁금지법 직격탄 벼랑끝으로 몰리는 화훼시장 (KTV 국민방송),https://m.ktv.go.kr/content/view?content_id=534380,single_source,history,2026-08-17,seed-v8: docs/story-research-batch2.md #5. 도매 물량 13% 감소·난 경매 주 2회에서 1회·소매 약 28% 감소·조사 대상 꽃집 1200곳을 2017-03-22 보도 본문에서 확인. 조사 기간은 2016-09-30부터 12월까지,dramatic|tragic,celebration,법 조문 한 줄이 바뀌자 난 경매장이 여는 날이 절반이 됐습니다.,newspaper
